Vehicle ID,Repair Date,Repair Description,Cost,Parts Replaced,Repair Shop,Mechanic,Warranty Expiry
f847ebec-c5ee-4092-85cd-1c2c9f4099a6,2025-01-21,Suspension Repair,2511.05,Exhaust System,Wagner Group,Stephanie Carney,2025-06-28
3cbb0e8a-2b33-447a-b3d0-b884c3c2be97,2025-02-11,Tire Replacement,2899.36,Brake Pads,Richards-Hall,Andrew Smith,2025-04-14
731f24bd-ee3e-4524-b73a-3d382b51e12b,2025-01-07,Transmission Repair,493.25,Radiator,Rodriguez PLC,Theresa Young,2025-06-21
86aaac34-2007-4f27-8fca-b8cdb5093e64,2025-05-12,Tire Replacement,1872.3,Timing Belt,"Brown, Potter and Tanner",Natalie Reynolds,2025-01-23
4da4667a-6998-4b26-860b-4ff73a58a167,2025-01-18,Suspension Repair,959.82,Radiator,Moore and Sons,Theodore Ball,2025-06-28
655e6450-9b4c-401f-bc3d-cac2f6f9754d,2025-04-18,Transmission Repair,1670.67,Radiator,"Ortiz, Benitez and Wallace",Stephen Mitchell,2025-01-30
60445824-8b1d-438e-9079-2fb34b2c1268,2025-01-15,Brake Service,2894.72,Brake Pads,Leach-Morton,David Martinez,2025-02-14
dafdb0ff-6793-4928-968b-fdf034d7efc8,2025-02-05,Clutch Replacement,3094.83,Exhaust System,"Knapp, Lynn and Carson",Kimberly Rodriguez,2025-04-17
bbe66692-c758-4914-ad2f-d1a343811e0f,2025-05-05,Suspension Repair,1716.35,Timing Belt,Dickerson and Sons,Jenna Mitchell,2025-07-02
83887237-f415-4820-b05a-047ea52f74de,2025-03-02,Engine Repair,1391.25,Shock Absorbers,"Sweeney, Morgan and Bentley",Nichole Jones,2025-03-24
4b76abfb-5bb5-42cd-a08d-40b02c09d2e3,2025-03-08,Suspension Repair,4354.78,Brake Pads,"Curtis, Lynch and Adams",Linda Chan,2025-03-10
0f561733-4ca6-43d2-9593-710f7d26b66d,2025-04-14,Tire Replacement,174.82,Exhaust System,Williams-Martin,Laura Ward,2025-03-06
6a503093-e29f-460b-949a-b63dd98ef489,2025-03-02,Tire Replacement,4223.24,Shock Absorbers,Gonzalez Inc,Scott Price,2025-01-20
cb4c1709-a8d6-42fe-a0d7-4e8541d8b431,2025-06-29,Engine Repair,3478.34,Alternator,Smith and Sons,Marissa Hill,2025-03-24
f51ae059-1034-454c-b9f0-1d861f63b98d,2025-04-21,Transmission Repair,2739.06,Shock Absorbers,"Jackson, Clay and English",Paula Roberts,2025-02-14
2aa7916d-9573-4596-a7eb-d1e8ce4280ef,2025-04-11,AC Repair,848.83,Brake Pads,"Le, Mejia and Bennett",Martha Baker,2025-07-03
02516775-5748-48bb-b15a-1c6adae1da4a,2025-01-23,Brake Service,2221.06,Alternator,Lewis Inc,Natasha Jones,2025-04-09
4911cb27-e80b-4729-a77c-3cbc670f3f6d,2025-02-25,Clutch Replacement,3992.0,Shock Absorbers,"Harmon, Little and Klein",Stephen Bryant,2025-01-29
7278295d-cdf7-441a-9b68-2512f8d299d2,2025-06-08,Tire Replacement,1125.23,Timing Belt,Dominguez Inc,Dennis Young,2025-05-10
98f4d9a9-fa88-4589-ab5e-90f2c05a652f,2025-01-01,Fuel System Repair,3596.0,Radiator,Owens Ltd,Bonnie Wilkerson,2025-06-20
2502f79b-284f-46f7-b06e-1253c8e41ed7,2025-02-08,Clutch Replacement,4611.9,Timing Belt,Berry-Kim,Amy Hicks,2025-06-29
35e2a4c3-2b5f-4680-a845-9968de5294d0,2025-05-01,Clutch Replacement,4820.97,Alternator,"Murphy, Hill and Medina",Christopher Barrett,2025-03-17
fa7885a5-2804-4428-8691-8bfab2ca6f56,2025-04-12,Engine Repair,1504.44,Exhaust System,Hernandez-Russell,Benjamin Wright,2025-02-26
385968d5-1f1d-46dc-9659-622b60c97347,2025-04-04,Fuel System Repair,1096.08,Shock Absorbers,Smith-Hardin,Hannah Thomas,2025-01-15
16e3a025-eab6-4b1d-9295-54c44ddd4050,2025-03-05,Engine Repair,840.04,Shock Absorbers,Williamson-Rogers,Jordan Taylor,2025-02-10
a750c98d-b85b-4a97-b29e-92b534806879,2025-03-19,Tire Replacement,2847.91,Timing Belt,Rivers-Lin,Douglas Powell,2025-02-08
02f634ac-662d-46a0-a972-c54fdf8d7d26,2025-01-16,Tire Replacement,3054.02,Radiator,Howell-Doyle,Morgan Calderon,2025-03-21
955307ee-3c76-4210-a658-956d747409a2,2025-01-23,Engine Repair,2545.09,Alternator,Anderson-Bell,Sheryl Diaz,2025-05-11
f6271361-538a-4613-ae54-6aada880188f,2025-06-12,Engine Repair,4375.32,Timing Belt,"Martin, Berry and Jones",Kelly Davis,2025-07-03
a14d7a8d-1cfd-4132-bdf5-de657fdb3268,2025-05-04,Battery Replacement,3628.82,Brake Pads,Johnson-Mcdaniel,Kelly Delacruz,2025-07-04
9f895a4e-0ed1-4c36-b8b8-48f27dc15239,2025-02-14,Battery Replacement,229.73,Shock Absorbers,Barber-Garcia,Joseph Bender,2025-06-17
055f7c14-973f-455b-a29c-9b17bcee8700,2025-04-01,Engine Repair,590.88,Alternator,Sanchez PLC,Pamela Bell,2025-01-31
24462b68-b986-4df4-b560-6a67b5f3a025,2025-03-13,Brake Service,1669.19,Brake Pads,"Guerra, Ferguson and Bailey",Michael Hoffman,2025-02-21
8c9b041e-363a-4157-8744-b66e04ae98ca,2025-04-23,Transmission Repair,2812.19,Exhaust System,Trujillo-Martin,Lisa Barrett,2025-04-12
800c7f63-ae68-4693-bc1e-4df1681a1a6f,2025-05-01,Clutch Replacement,118.08,Exhaust System,Bell and Sons,Susan Ramos,2025-02-28
5100f85a-1c7c-4524-ad99-902df77750d6,2025-03-13,AC Repair,4316.06,Exhaust System,Wilson-Park,Cheryl Yu,2025-02-28
34f0f1ee-be94-4808-a82d-84dcca2fccef,2025-02-14,Tire Replacement,784.32,Shock Absorbers,Escobar-Blair,Joann Greer,2025-06-22
5f9795d1-6932-4ec2-9d87-1438b8b70d93,2025-06-17,Battery Replacement,331.94,Timing Belt,Rice-Harvey,Melissa Smith,2025-02-24
9bfe1bc7-fd59-49d5-8314-5b83b3707ede,2025-03-14,Fuel System Repair,3901.64,Brake Pads,"Gates, Gray and Carlson",Annette Reyes,2025-01-16
d5d9e22e-2db5-4f4a-9ed5-6090268d4fd7,2025-03-20,Battery Replacement,1061.94,Brake Pads,Mcfarland LLC,Robert Cantu,2025-03-26
8165a541-8c54-48fe-85ff-d4f6bed97e59,2025-01-23,Battery Replacement,2197.5,Timing Belt,Ball LLC,Anne Whitaker,2025-01-23
505a9437-9e81-4428-b8dc-1c4eb0a04dad,2025-01-03,AC Repair,659.3,Alternator,"Leonard, Barnes and Holder",Dylan Williams,2025-05-23
82046901-be31-443c-946a-adf00e90a295,2025-06-26,Battery Replacement,1318.53,Exhaust System,Case-Smith,Craig Jones,2025-07-05
8ae45045-ebe0-402a-a5f3-272ce0e3a61b,2025-06-18,Battery Replacement,1334.23,Exhaust System,Cox Ltd,Aaron Payne,2025-06-05
54bff918-7ce7-47c2-8bc7-70a2d8c1c48c,2025-05-07,Tire Replacement,205.41,Timing Belt,"Joyce, Davis and Chambers",Kenneth Stewart,2025-01-03
84f1fa60-28a8-4b00-9ee1-f3e5fae9c142,2025-03-18,Clutch Replacement,4844.02,Timing Belt,Henry and Sons,David Wilson,2025-04-10
f8add4bd-c80b-4326-a2aa-15d404ca9116,2025-03-30,Battery Replacement,749.55,Exhaust System,Turner-Carson,Tami Mosley,2025-06-30
2c61b548-e7c5-4f0f-ba35-6049f9ae1029,2025-05-13,Suspension Repair,331.74,Exhaust System,"Wall, Holloway and Stevens",John Villegas,2025-01-26
a17d7f7e-c74c-49ad-add8-07b490a8947e,2025-04-15,Suspension Repair,1590.49,Alternator,Figueroa Inc,Thomas Lopez,2025-07-08
8d6f7bfc-a25b-48b3-85d1-6d90401b88b6,2025-02-09,Battery Replacement,456.24,Shock Absorbers,Allen-Lee,Denise Davies,2025-07-07
d8c923a9-e172-46d3-bc95-1f68202b3150,2025-01-04,Fuel System Repair,4327.11,Shock Absorbers,"Cannon, Allen and Mckenzie",Debbie Moore,2025-07-01
ea02ee1a-efc5-484f-ba25-de95416d442b,2025-04-11,Fuel System Repair,3924.52,Timing Belt,"Williams, Wallace and Willis",Michael Mata,2025-01-10
e9a48c8c-f78d-4170-826b-577a4c15c7fe,2025-05-05,Fuel System Repair,244.6,Exhaust System,"Choi, Cortez and Jackson",John Townsend,2025-02-25
bc1332db-897c-48c0-a774-a648a8cb264f,2025-02-26,Battery Replacement,2349.62,Alternator,Brown-Bentley,Donna Parker,2025-06-09
e54860e3-cce3-4721-90de-b818d441df56,2025-06-05,Tire Replacement,2519.3,Brake Pads,"Montgomery, Kennedy and Landry",Cindy Lee,2025-01-24
8be7ecb4-c7ea-4e8b-97f8-9c1f6be17c8f,2025-05-20,Battery Replacement,1674.38,Exhaust System,"Flynn, Robinson and James",James Webster,2025-06-21
4e13210a-82fa-4094-bc2c-3da6a025646d,2025-06-19,Tire Replacement,129.8,Timing Belt,Garza LLC,Travis Evans,2025-05-02
75375b3c-8dde-4a12-8119-09c10bc2c628,2025-01-28,AC Repair,412.36,Timing Belt,"Fritz, Mays and Villanueva",Kenneth Hernandez,2025-01-08
f4a8a3aa-1ff5-4af2-ad72-53d0f7ad5f40,2025-01-11,AC Repair,357.84,Exhaust System,"Murphy, Young and Larson",Terri Norris,2025-05-02
cae5c312-20f9-446b-bd5a-e91f3a1b8ed6,2025-05-27,Suspension Repair,4859.1,Timing Belt,"Larson, Burke and Cox",Matthew Gray,2025-02-16
5c8ebb82-9cd6-48b4-b917-0f383da06bdb,2025-01-06,Suspension Repair,100.21,Exhaust System,Bell Inc,Michelle Young,2025-06-27
6b16d098-e20c-42b4-a966-cba0d7c69f16,2025-01-26,AC Repair,853.08,Exhaust System,Smith Inc,Sandra Day,2025-01-02
d1144d4b-0e35-435f-8adb-3ca2f559ddc2,2025-06-08,Fuel System Repair,3079.03,Brake Pads,Lynn-Soto,Yvette Cook,2025-06-07
1f9e1658-96c5-46ef-ad4d-7dd952e73d52,2025-05-27,Brake Service,3908.81,Alternator,Campbell LLC,Dr. Anthony Jenkins MD,2025-01-02
ac6876e0-d60c-4140-aa89-e7268e298537,2025-04-19,Battery Replacement,3099.99,Shock Absorbers,Robinson-Lewis,Kristy Young,2025-06-27
6f9ed64c-d7d4-44e7-935b-b9942257bd18,2025-02-01,Transmission Repair,3785.41,Exhaust System,Smith-Manning,James Bowers,2025-06-12
2ed17fe4-069e-413f-b88f-d7275b5cc039,2025-05-03,Suspension Repair,3574.41,Exhaust System,"Petersen, Hanson and Landry",Amanda Myers,2025-03-14
046c84e0-2ad2-4f54-beba-309a615ab841,2025-03-24,Tire Replacement,3795.99,Alternator,Tran and Sons,Robert Brown,2025-06-01
6ff259a6-ae8f-4b38-9eab-e9c22c038056,2025-02-09,Transmission Repair,4309.59,Alternator,Wyatt-Taylor,Brian Montgomery,2025-03-29
0d5b7bcf-6af4-4e83-89a7-63b5211b5b38,2025-04-10,Tire Replacement,1109.66,Shock Absorbers,"Simpson, George and Parker",Brooke King,2025-05-10
04f6599d-27c8-494c-a83b-d6abb3c58fe8,2025-03-19,Fuel System Repair,2756.84,Shock Absorbers,Rodriguez and Sons,James Nguyen,2025-06-19
f5e38cd7-e3ca-4485-b013-b17d9fe273e1,2025-02-04,Suspension Repair,2020.09,Exhaust System,Marsh-Dawson,Melissa James,2025-05-20
0a9e2d42-237a-4913-a167-dcd0362a17d9,2025-06-03,Tire Replacement,3661.72,Shock Absorbers,Adams Group,Micheal Graham,2025-04-05
c04de342-4d38-4a88-bc84-0be41febf8e1,2025-04-19,Fuel System Repair,3366.65,Exhaust System,"Wright, Thomas and Thompson",Emma Mcmahon,2025-07-02
3989063e-d1b8-45a0-ab23-bc3d64ef8138,2025-03-16,Transmission Repair,4373.84,Radiator,Duncan-Gilbert,Jennifer Davis,2025-04-12
6b626672-5739-4359-b069-32cf40f563d6,2025-03-16,Suspension Repair,3935.08,Exhaust System,Young Group,Molly Mclaughlin,2025-06-02
69b35f75-63e9-4271-b11b-1099452c028d,2025-01-01,Engine Repair,3552.58,Radiator,"Watson, Mcdowell and Bridges",Jamie Brady,2025-02-28
7742b6fd-d54e-4108-9031-fb9c31ee9e15,2025-01-20,Clutch Replacement,1342.24,Exhaust System,Bolton-Sullivan,Joe Williams,2025-04-21
2439430f-2398-4e2f-b571-11136a0fa1c6,2025-01-26,Battery Replacement,2808.95,Radiator,"Collins, Mueller and Jordan",Todd Ferguson,2025-03-20
e45ca949-a53e-4e48-9c0b-df8f2257c7f1,2025-05-22,Suspension Repair,798.35,Brake Pads,"Davenport, Miller and Black",Heather Foster,2025-04-19
7bde390e-b36b-4858-bd44-bbc2c743626d,2025-01-12,AC Repair,4036.7,Exhaust System,Powell-Miller,Kaitlyn Gilmore,2025-01-06
92dced7a-7465-499e-8f40-2d13248b97ab,2025-06-17,Battery Replacement,4479.19,Timing Belt,Anderson-Hoffman,Cynthia Williams,2025-03-06
5d075330-e5d9-43a4-ad06-92f24b9ae7cd,2025-07-07,Tire Replacement,389.0,Radiator,Ortiz-Ford,Katie Williams,2025-03-09
2c462f20-1064-49e3-bd7e-ef16de5ba8dd,2025-01-04,Suspension Repair,2861.42,Brake Pads,Allen-Savage,Gary George,2025-04-19
5bebce74-ca05-4860-8cd8-7647cb782554,2025-01-19,AC Repair,2729.65,Radiator,Morgan and Sons,Frank Gardner,2025-02-10
ba9d5c22-b813-44c7-93a0-14e0db15f412,2025-02-21,Engine Repair,1355.32,Timing Belt,Armstrong-Lee,Scott Jackson,2025-04-21
343b4916-72d1-4479-9e36-bf0d5f2ebd54,2025-04-21,Transmission Repair,2638.97,Exhaust System,Brennan and Sons,Kenneth Davis,2025-05-01
54105404-eee5-42b8-be06-b9e24e583159,2025-03-06,Transmission Repair,4568.92,Exhaust System,Meyer-Jones,Marcus Hendricks,2025-03-15
661c7779-6594-46ee-a8bb-61972f8aaf35,2025-04-24,Fuel System Repair,3621.09,Timing Belt,Pace-Rice,Kelly Moore,2025-02-14
40d2cbee-549e-40c8-b681-dbb059f747fd,2025-03-16,Clutch Replacement,1002.84,Shock Absorbers,Morrison Ltd,Colleen Kim,2025-03-31
67f1140a-2869-469f-97e0-49555a60bf0c,2025-03-27,Brake Service,1290.69,Shock Absorbers,"Parker, Harris and Cox",Benjamin Olson,2025-03-13
2e8d2462-5cbb-4ede-9f11-1649f052dbdf,2025-01-14,Tire Replacement,2272.26,Alternator,Williams LLC,Walter Gillespie,2025-05-03
9d385405-597d-45a4-b7a3-188b2205e13a,2025-01-23,AC Repair,1147.06,Timing Belt,Jones-Brooks,Nicholas Price,2025-06-21
fc432aca-05b2-4770-b0d6-baf6a34d48da,2025-02-26,Fuel System Repair,3253.96,Alternator,Maynard-Ruiz,Mr. John Johnson PhD,2025-03-20
9289f4c5-fd10-4517-9364-4438d64829f8,2025-06-28,Engine Repair,2392.11,Timing Belt,Compton Group,Cheyenne Kirby,2025-04-09
75192ff0-ccbd-4933-b8d2-e032cd56b329,2025-06-09,Engine Repair,4183.32,Timing Belt,Murillo-Bates,Erica Anderson,2025-07-01
7a366659-c1c1-437e-9d8e-67e58eb29c91,2025-04-25,Tire Replacement,1323.14,Exhaust System,Keller Inc,Charles Phelps MD,2025-03-26
8ee41a49-d60a-4470-b318-74cea7320591,2025-01-11,Clutch Replacement,436.15,Shock Absorbers,"Wagner, Harris and Johnson",Christopher Gomez,2025-04-02
5e304127-4e6e-4e40-94c6-b83a20ab0272,2025-02-16,Engine Repair,1075.16,Brake Pads,"Werner, Weber and Bradley",Sandra Smith,2025-04-02
8743380f-2be8-4fd1-8ede-db8a5126dd7d,2025-02-04,AC Repair,3420.87,Brake Pads,Gray-Padilla,Joshua Chavez,2025-01-02
54cd112c-1e80-4a47-9e9a-93aaee6167fd,2025-02-18,Battery Replacement,1819.24,Alternator,Cabrera-Moran,Tammy Schneider,2025-02-24
59f091f7-1d2b-42ed-b654-d882abecc3b0,2025-01-21,Clutch Replacement,3997.23,Shock Absorbers,Flores LLC,Nicole Juarez,2025-06-30
1d8e5673-ac34-4abb-aae8-38f767e757c3,2025-05-16,Fuel System Repair,2336.46,Radiator,Schaefer Ltd,Danielle Howard MD,2025-05-18
6f236913-df82-43da-ac73-a0ae479395b5,2025-01-27,AC Repair,1639.15,Brake Pads,"Barnett, Hess and Berry",Maria Martin,2025-03-02
e6aae5f9-b992-4ba3-a41e-dcafafeeb1f9,2025-01-29,Battery Replacement,1795.19,Alternator,Cross-Rowe,Stephanie Mccarthy,2025-02-08
20a76ed6-08af-4e54-b95c-3bc2dde5f9ea,2025-07-09,Engine Repair,936.94,Alternator,Gardner-Schmidt,Kathryn King,2025-01-25
85829a85-1daf-4acd-9020-c88e950e6d6c,2025-04-04,Engine Repair,448.33,Brake Pads,Cruz-Rich,Jay Frank,2025-01-17
2912168f-08f5-49d6-9587-8197eb2038a5,2025-05-17,Clutch Replacement,392.68,Exhaust System,Johnson and Sons,Ryan Brooks,2025-04-30
4b257b22-260b-44bf-b5b8-89d0e8d5c2c6,2025-06-27,AC Repair,550.96,Timing Belt,Taylor Inc,Debbie Reid,2025-05-08
6432f967-54c8-4ee1-94a7-459ef2fd160e,2025-02-18,Fuel System Repair,3697.25,Brake Pads,Cook PLC,Stephen Turner,2025-06-06
1f4e1d16-05de-4aa2-953f-752437fc0a43,2025-05-02,Transmission Repair,3395.98,Radiator,Yang PLC,Cory Williamson IV,2025-02-04
aee3c2cb-b033-44ba-8732-5ca7630d6da3,2025-02-23,Engine Repair,1309.21,Brake Pads,Taylor-Hall,Daniel Harrison,2025-06-05
2ebf61a3-762c-445e-8937-d8686a2a6c36,2025-06-27,Engine Repair,131.45,Timing Belt,Walker-Mills,Jennifer Cameron,2025-03-05
3c521bd2-61b6-405a-b690-0bf17a1b7981,2025-02-09,Brake Service,3206.36,Exhaust System,Haynes-Hobbs,Meghan Rodriguez,2025-02-01
2f6a3a2b-d9df-4743-a5c8-f7191e2f7110,2025-01-24,Suspension Repair,2816.92,Shock Absorbers,Nelson Group,Dr. Kathryn Sanders,2025-05-13
d6c56e19-937f-476a-8f8c-7c0299e31908,2025-02-12,Transmission Repair,4300.93,Alternator,Lyons-Shepherd,Dustin Torres,2025-01-09
c79ce9a9-5d23-45db-b76a-06453fa74965,2025-05-09,AC Repair,2254.46,Shock Absorbers,Smith-Lopez,Brian Green,2025-06-24
0714e2e4-8b11-409b-9943-064cf9013e15,2025-06-03,Tire Replacement,713.75,Alternator,Ferrell-Brown,Travis Myers,2025-02-08
cefc22eb-0221-42aa-8c66-52ba50feb778,2025-04-08,Clutch Replacement,888.64,Alternator,Lee Ltd,Julia Martin,2025-06-08
f1fad62c-3802-4a3f-b263-03a8bc7f3bef,2025-06-05,Clutch Replacement,3232.0,Radiator,Jimenez and Sons,Teresa Thomas,2025-01-25
e7fe34b6-2cc4-4031-999c-a9ab66ae4d22,2025-01-05,Engine Repair,156.53,Exhaust System,Smith-Young,Jennifer Hendrix,2025-03-02
d6e259e4-4ce7-4435-9f35-fe7f1734a475,2025-05-11,Engine Repair,4884.84,Radiator,Hunt-Bernard,Maria Stafford,2025-03-01
d10c2304-1046-4566-a9c8-8fb87835bab8,2025-06-14,Brake Service,3104.4,Exhaust System,Hernandez Inc,Eric Pena,2025-05-21
8bd6f45a-78ef-48bc-a39c-f3755f512615,2025-05-11,Tire Replacement,2600.16,Exhaust System,Richards-Aguilar,Gregory Harris,2025-03-22
2df21668-3f02-4fd9-bd8f-87ce2a126e23,2025-04-20,Engine Repair,4882.85,Alternator,Jones and Sons,Bradley Guerrero,2025-05-22
